source,channel,tradition,cohort,id,title,url,image_url,year,query,family_count
Wikimedia Commons,commons,alchemy,target,36281114,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072790.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072790.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072790.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072790.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281129,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072792.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072792.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072792.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072792.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281148,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072797.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072797.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072797.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072797.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281151,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072798.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072798.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072798.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072798.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281180,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072801.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072801.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072801.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072801.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281201,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072806.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072806.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072806.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072806.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281211,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072808.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072808.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072808.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072808.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281214,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072809.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072809.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7a/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072809.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072809.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281233,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072812.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072812.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072812.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072812.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281245,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072815.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072815.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/8/88/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072815.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072815.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281252,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072816.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072816.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072816.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072816.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1155,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281306,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072819.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072819.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072819.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072819.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1012,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281327,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072820.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072820.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2b/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072820.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072820.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281548,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072827.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072827.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c6/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072827.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072827.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281576,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072828.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072828.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072828.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072828.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281626,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072831.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072831.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072831.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072831.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281632,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072832.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072832.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072832.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072832.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281637,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072833.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072833.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072833.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072833.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281661,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072835.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072835.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072835.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072835.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281665,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072836.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072836.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072836.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072836.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281686,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072839.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072839.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072839.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072839.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281723,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072845.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072845.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f4/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072845.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072845.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281725,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072846.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072846.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072846.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072846.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281746,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072850.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072850.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072850.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072850.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,36281765,"File:Manuscript on alchemical processes, by Raymundus Lullius Wellcome L0072855.jpg","https://commons.wikimedia.org/wiki/File:Manuscript_on_alchemical_processes,_by_Raymundus_Lullius_Wellcome_L0072855.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072855.jpg/960px-Manuscript_on_alchemical_processes%2C_by_Raymundus_Lullius_Wellcome_L0072855.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1914,alchemical manuscript,1
Wikimedia Commons,commons,alchemy,target,196667313,File:Map of Fullmetal Alchemist.png,https://commons.wikimedia.org/wiki/File:Map_of_Fullmetal_Alchemist.png,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/Map_of_Fullmetal_Alchemist.png/960px-Map_of_Fullmetal_Alchemist.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026,alchemist,0
Wikimedia Commons,commons,alchemy,target,152535558,File:Marcus Eugenius Bonacina.jpg,https://commons.wikimedia.org/wiki/File:Marcus_Eugenius_Bonacina.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/Marcus_Eugenius_Bonacina.jpg/960px-Marcus_Eugenius_Bonacina.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2024,alchemist,0
Wikimedia Commons,commons,alchemy,target,8619279,File:Mattheus van Hellemont The Alchemist.jpg,https://commons.wikimedia.org/wiki/File:Mattheus_van_Hellemont_The_Alchemist.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/Mattheus_van_Hellemont_The_Alchemist.jpg/960px-Mattheus_van_Hellemont_The_Alchemist.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1623,alchemist,1
Wikimedia Commons,commons,alchemy,target,88615837,File:Mattheus van Helmont An Alchemist at Work with assistants.jpeg,https://commons.wikimedia.org/wiki/File:Mattheus_van_Helmont_An_Alchemist_at_Work_with_assistants.jpeg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/Mattheus_van_Helmont_An_Alchemist_at_Work_with_assistants.jpeg/960px-Mattheus_van_Helmont_An_Alchemist_at_Work_with_assistants.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1923,alchemist,2
Wikimedia Commons,commons,alchemy,target,64681208,File:Medicina practica RGNb10364043.05.book II.tp Kalidis.tif,https://commons.wikimedia.org/wiki/File:Medicina_practica_RGNb10364043.05.book_II.tp_Kalidis.tif,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/12/Medicina_practica_RGNb10364043.05.book_II.tp_Kalidis.tif/lossy-page1-960px-Medicina_practica_RGNb10364043.05.book_II.tp_Kalidis.tif.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1692,alchemy,0
Wikimedia Commons,commons,alchemy,target,192306380,File:Mercury alchemical symbol.svg,https://commons.wikimedia.org/wiki/File:Mercury_alchemical_symbol.svg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f5/Mercury_alchemical_symbol.svg/960px-Mercury_alchemical_symbol.svg.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026,alchemical,0
Wikimedia Commons,commons,alchemy,target,16395900,File:Mylius Philosophia Reformata 16.jpg,https://commons.wikimedia.org/wiki/File:Mylius_Philosophia_Reformata_16.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/Mylius_Philosophia_Reformata_16.jpg/960px-Mylius_Philosophia_Reformata_16.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1622,alchemical illustration,0
Wikimedia Commons,commons,alchemy,target,45017564,File:NLrI1sGJfKo.jpg,https://commons.wikimedia.org/wiki/File:NLrI1sGJfKo.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d3/NLrI1sGJfKo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,2015,alchemy,0
Wikimedia Commons,commons,alchemy,target,11571270,File:Newton alchemy symbols.jpg,https://commons.wikimedia.org/wiki/File:Newton_alchemy_symbols.jpg,https://upload.wikimedia.org/wikipedia/commons/9/98/Newton_alchemy_symbols.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,2007,alchemy,0
Wikimedia Commons,commons,alchemy,target,122908386,File:NotoSans - Alchemical Symbol For Salt - 1F714 - qR9biW.svg,https://commons.wikimedia.org/wiki/File:NotoSans_-_Alchemical_Symbol_For_Salt_-_1F714_-_qR9biW.svg,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/79/NotoSans_-_Alchemical_Symbol_For_Salt_-_1F714_-_qR9biW.svg/960px-NotoSans_-_Alchemical_Symbol_For_Salt_-_1F714_-_qR9biW.svg.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2015,alchemical,0
Wikimedia Commons,commons,alchemy,target,122908369,File:NotoSans - Alchemical Symbol For Salt - 1F714 - tKMkdJ.svg,https://commons.wikimedia.org/wiki/File:NotoSans_-_Alchemical_Symbol_For_Salt_-_1F714_-_tKMkdJ.svg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c8/NotoSans_-_Alchemical_Symbol_For_Salt_-_1F714_-_tKMkdJ.svg/960px-NotoSans_-_Alchemical_Symbol_For_Salt_-_1F714_-_tKMkdJ.svg.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2015,alchemical,0
Wikimedia Commons,commons,alchemy,target,122908380,File:NotoSans - Alchemical Symbol For Salt - 1F714 - vqQSUQ.svg,https://commons.wikimedia.org/wiki/File:NotoSans_-_Alchemical_Symbol_For_Salt_-_1F714_-_vqQSUQ.svg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b5/NotoSans_-_Alchemical_Symbol_For_Salt_-_1F714_-_vqQSUQ.svg/960px-NotoSans_-_Alchemical_Symbol_For_Salt_-_1F714_-_vqQSUQ.svg.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2015,alchemical,0
Wikimedia Commons,commons,alchemy,target,122908422,File:NotoSans - Alchemical Symbol For Vitriol - 1F716 - e7Wjv6.svg,https://commons.wikimedia.org/wiki/File:NotoSans_-_Alchemical_Symbol_For_Vitriol_-_1F716_-_e7Wjv6.svg,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/76/NotoSans_-_Alchemical_Symbol_For_Vitriol_-_1F716_-_e7Wjv6.svg/960px-NotoSans_-_Alchemical_Symbol_For_Vitriol_-_1F716_-_e7Wjv6.svg.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2015,alchemical,0
Wikimedia Commons,commons,alchemy,target,122908418,File:NotoSans - Alchemical Symbol For Vitriol - 1F716 - jXK8X7.svg,https://commons.wikimedia.org/wiki/File:NotoSans_-_Alchemical_Symbol_For_Vitriol_-_1F716_-_jXK8X7.svg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/NotoSans_-_Alchemical_Symbol_For_Vitriol_-_1F716_-_jXK8X7.svg/960px-NotoSans_-_Alchemical_Symbol_For_Vitriol_-_1F716_-_jXK8X7.svg.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2015,alchemical,0
Wikimedia Commons,commons,alchemy,target,122908408,File:NotoSans - Alchemical Symbol For Vitriol - 1F716 - vPmLhu.svg,https://commons.wikimedia.org/wiki/File:NotoSans_-_Alchemical_Symbol_For_Vitriol_-_1F716_-_vPmLhu.svg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/NotoSans_-_Alchemical_Symbol_For_Vitriol_-_1F716_-_vPmLhu.svg/960px-NotoSans_-_Alchemical_Symbol_For_Vitriol_-_1F716_-_vPmLhu.svg.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2015,alchemical,0
Wikimedia Commons,commons,alchemy,target,148631119,File:Number symbol (alchemy).svg,https://commons.wikimedia.org/wiki/File:Number_symbol_(alchemy).svg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3c/Number_symbol_%28alchemy%29.svg/960px-Number_symbol_%28alchemy%29.svg.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2024,alchemy,0
Wikimedia Commons,commons,alchemy,target,93390542,"File:On remedies in the Sloane collections, and on alchemical symbols (IA b24927521).pdf","https://commons.wikimedia.org/wiki/File:On_remedies_in_the_Sloane_collections,_and_on_alchemical_symbols_(IA_b24927521).pdf",https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/On_remedies_in_the_Sloane_collections%2C_and_on_alchemical_symbols_%28IA_b24927521%29.pdf/page1-500px-On_remedies_in_the_Sloane_collections%2C_and_on_alchemical_symbols_%28IA_b24927521%29.pdf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1660,alchemical illustration,0
Wikimedia Commons,commons,alchemy,target,48756656,"File:Papus – La Pierre philosophale, 1889 illustration page 6.jpg","https://commons.wikimedia.org/wiki/File:Papus_%E2%80%93_La_Pierre_philosophale,_1889_illustration_page_6.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/Papus_%E2%80%93_La_Pierre_philosophale%2C_1889_illustration_page_6.jpg/960px-Papus_%E2%80%93_La_Pierre_philosophale%2C_1889_illustration_page_6.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1889,alchemical illustration,0
Wikimedia Commons,commons,alchemy,target,36306698,"File:Pen-drawings of alchemical symbolic subjects, 1702 Wellcome L0076136.jpg","https://commons.wikimedia.org/wiki/File:Pen-drawings_of_alchemical_symbolic_subjects,_1702_Wellcome_L0076136.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2b/Pen-drawings_of_alchemical_symbolic_subjects%2C_1702_Wellcome_L0076136.jpg/960px-Pen-drawings_of_alchemical_symbolic_subjects%2C_1702_Wellcome_L0076136.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1700,alchemical illustration,2
Wikimedia Commons,commons,alchemy,target,12236276,File:Periodic-Law-of-Occult-Chemistry.png,https://commons.wikimedia.org/wiki/File:Periodic-Law-of-Occult-Chemistry.png,https://upload.wikimedia.org/wikipedia/commons/0/0a/Periodic-Law-of-Occult-Chemistry.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1933,alchemy,0
Wikimedia Commons,commons,alchemy,target,77476534,File:PetitAlbertCoverPage.png,https://commons.wikimedia.org/wiki/File:PetitAlbertCoverPage.png,https://upload.wikimedia.org/wikipedia/commons/2/23/PetitAlbertCoverPage.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,2019,alchemy,0
Wikimedia Commons,commons,alchemy,target,3775530,File:Phisicke 1599 Alchymya.jpg,https://commons.wikimedia.org/wiki/File:Phisicke_1599_Alchymya.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phisicke_1599_Alchymya.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,1599,alchemical illustration,0
Wikimedia Commons,commons,alchemy,target,7155816,File:Pieter Brueghel the Elder-The Alchemist.jpg,https://commons.wikimedia.org/wiki/File:Pieter_Brueghel_the_Elder-The_Alchemist.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/Pieter_Brueghel_the_Elder-The_Alchemist.jpg/960px-Pieter_Brueghel_the_Elder-The_Alchemist.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,1558,alchemist,0
Wikimedia Commons,commons,alchemy,target,113197457,File:Putrefication symbol (alchemical).svg,https://commons.wikimedia.org/wiki/File:Putrefication_symbol_(alchemical).svg,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/Putrefication_symbol_%28alchemical%29.svg/960px-Putrefication_symbol_%28alchemical%29.svg.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2021,alchemical,0
Wikimedia Commons,commons,alchemy,target,119567246,File:Pyrkon 2022 - Fullmetal Alchemist.jpg,https://commons.wikimedia.org/wiki/File:Pyrkon_2022_-_Fullmetal_Alchemist.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/Pyrkon_2022_-_Fullmetal_Alchemist.jpg/960px-Pyrkon_2022_-_Fullmetal_Alchemist.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2022,alchemist,0
